RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,IsTarDirtyAttack,IsLastResortSuccessFinish,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate,IsOnlyHitEmAttack
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hagitori,,|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,,0,|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,Head|Head|Head|Neck2|Neck0|Neck0|Chest|Spine0|Neck0|Chest|L_ScapulaW|L_Crust_Shoulder|L_Crust_Shoulder|R_ScapulaW|R_Crust_Shoulder|R_Crust_Shoulder|L_WingU0|L_WingL0|L_IndexW0|L_MiddleW0|L_HandW1|L_RingW1|L_AddW0_1|L_RingW3|L_HandW0|L_PinkyW2|L_PinkyW3|L_RingW3|L_AddW0_2|L_AddW1_2|L_WingU1|L_HandW0|L_AddW1_1|L_RingW2|L_PinkyW2|L_PinkyW2|L_PinkyW2|L_AddW2_0|L_AddW2_0|L_RingW2|L_AddW1_2|L_PinkyW2|R_WingU0|R_WingL0|R_IndexW0|R_MiddleW0|R_HandW1|R_RingW1|R_AddW0_1|R_RingW3|R_HandW0|R_PinkyW2|R_PinkyW3|R_RingW3|R_AddW0_2|R_AddW1_2|R_WingU1|R_HandW0|R_AddW1_1|R_RingW2|R_PinkyW2|R_PinkyW2|R_PinkyW2|R_AddW2_0|R_AddW2_0|R_RingW2|R_AddW1_2|R_PinkyW2|L_Scapula|L_ArmU0|L_ArmL0|L_Hand0|L_Hand1|R_Scapula|R_ArmU0|R_ArmL0|R_Hand0|R_Hand1|L_LegU0|Tail0|L_LegL0|L_LegL1|L_RingF0|L_Foot1|L_Foot1|R_LegU0|Tail0|R_LegL0|R_LegL1|R_RingF0|R_Foot1|R_Foot1|Tail0|Tail0|Tail1|Tail1|Tail2|Tail3|Tail4|Tail5,Head|Jaw|Neck2|Neck1|Spine1|Chest|Spine1|Spine1|Chest|Spine1|L_ScapulaW|L_Crust_Shoulder|L_Crust_Shoulder|R_ScapulaW|R_Crust_Shoulder|R_Crust_Shoulder|L_WingU0|L_HandW0|L_IndexW1|L_MiddleW1|L_RingW1|L_RingW2|L_RingW3|L_RingW4|L_PinkyW2|L_PinkyW3|L_PinkyW4|L_AddW0_2|L_PinkyW3|L_PinkyW3|L_AddW1_2|L_AddW0_2|L_AddW1_2|L_AddW0_2|L_AddW0_2|L_AddW0_2|L_AddW1_2|L_AddW2_1|L_AddW0_2|L_RingW3|L_AddW2_1|L_RingW2|R_WingU0|R_HandW0|R_IndexW1|R_MiddleW1|R_RingW1|R_RingW2|R_RingW3|R_RingW4|R_PinkyW2|R_PinkyW3|R_PinkyW4|R_AddW0_2|R_PinkyW3|R_PinkyW3|R_AddW1_2|R_AddW0_2|R_AddW1_2|R_AddW0_2|R_AddW0_2|R_AddW0_2|R_AddW1_2|R_AddW2_1|R_AddW0_2|R_RingW3|R_AddW2_1|R_RingW2|L_Scapula|L_ArmU0|L_ArmL0|L_Hand1|L_MiddleH2|R_Scapula|R_ArmU0|R_ArmL0|R_Hand1|R_MiddleH2|L_LegU1|Tail0|L_LegL1|L_Foot0|L_RingF2|L_MiddleF1|L_IndexF1|R_LegU1|Tail0|R_LegL1|R_Foot0|R_RingF2|R_MiddleF1|R_IndexF1|Tail1|Tail1|Tail2|Tail2|Tail3|Tail4|Tail5|Tail6_CH_end,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.0, 'z': 5.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 3.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.7}|{'start': {'x': 0.0, 'y': -2.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.7, 'z': 0.6}, 'radius': 3.0}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 3.5}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 4.0}|{'start': {'x': 0.0, 'y': 0.75, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 3.0}|{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'radius': 4.0}|{'start': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'radius': 4.0}|{'start': {'x': 0.0, 'y': 0.7, 'z': 0.6}, 'end': {'x': 1.4, 'y': 0.1, 'z': -0.3}, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 0.3, 'z': -0.8}, 'end': {'x': 0.1999995, 'y': 2.400003, 'z': -0.2}, 'radius': 1.7}|{'start': {'x': 0.3, 'y': 3.3, 'z': 0.0}, 'end': {'x': 0.3999995, 'y': 4.800003, 'z': 1.2}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.7, 'z': 0.6}, 'end': {'x': -1.4, 'y': 0.1, 'z': -0.3}, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 0.3000002, 'z': -0.8000002}, 'end': {'x': -0.19999981, 'y': 2.4000015, 'z': -0.19999981}, 'radius': 1.7}|{'start': {'x': -0.3, 'y': 3.3, 'z': 0.0}, 'end': {'x': -0.3999998, 'y': 4.8, 'z': 1.2}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.2, 'z': -0.3}, 'end': {'x': 8.3, 'y': 0.0, 'z': -0.1}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': -4.2915344e-06, 'y': 1.4305115e-06, 'z': 0.0}, 'end': {'x': 1.8, 'y': -0.2, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': -4.2915344e-06, 'y': 1.4305115e-06, 'z': 0.0}, 'end': {'x': 2.5, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.5258789e-05, 'y': -9.536743e-07, 'z': -4.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 9.536743e-07, 'y': -4.7683716e-07, 'z': 9.536743e-07}, 'end': {'x': 0.0, 'y': -7.1525574e-07, 'z': -4.0}, 'radius': 1.0}|{'start': {'x': 1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.5258789e-05, 'y': -9.536743e-07, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.7}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.19999981, 'z': -0.3000002}, 'end': {'x': -8.299999, 'y': 0.0, 'z': -0.10000038}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 3.8146973e-06, 'y': 9.536743e-07, 'z': -9.536743e-07}, 'end': {'x': -1.7999992, 'y': -0.19999981, 'z': 9.536743e-07}, 'radius': 0.75}|{'start': {'x': 3.8146973e-06, 'y': 9.536743e-07, 'z': 9.536743e-07}, 'end': {'x': -2.5, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': 1.1444092e-05, 'y': -9.536743e-07, 'z': -4.0000005}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -1.9073486e-06, 'y': -9.536743e-07, 'z': 9.536743e-07}, 'end': {'x': 0.0, 'y': -9.536743e-07, 'z': -4.0000005}, 'radius': 1.0}|{'start': {'x': -1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': 1.5258789e-05, 'y': -9.536743e-07, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 1.9073486e-06, 'y': 0.0, 'z': -1.7000003}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 1.5, 'y': 0.4, 'z': -0.8}, 'end': {'x': 1.7, 'y': -0.1, 'z': -0.8}, 'radius': 1.4}|{'start': {'x': -0.2, 'y': 0.4, 'z': -0.1}, 'end': {'x': 0.0, 'y': -3.4, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -3.7, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.5}, 'radius': 1.0}|{'start': {'x': -1.5, 'y': 0.4, 'z': -0.8}, 'end': {'x': -1.7, 'y': -0.1, 'z': -0.8}, 'radius': 1.4}|{'start': {'x': 0.19999981, 'y': 0.40000057, 'z': -0.10000038}, 'end': {'x': 0.0, 'y': -3.4, 'z': -4.7683716e-07}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -3.7, 'z': -4.7683716e-07}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.5}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'radius': 1.5}|{'start': {'x': 3.1, 'y': 2.1, 'z': -0.2}, 'end': {'x': 2.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.5}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.6}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -4.7683716e-07, 'z': -0.19999981}, 'radius': 1.5}|{'start': {'x': -3.1, 'y': 2.0999994, 'z': -0.20000005}, 'end': {'x': -2.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.10000038, 'y': 0.0, 'z': -2.3841858e-07}, 'end': {'x': 0.0, 'y': -0.19999981, 'z': 0.49999976}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.5999998}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.30000007}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.0}|{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.8}|{'start': {'x': 0.0, 'y': 2.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 2.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.35}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DownSensorPLPut,,,1,,0,,,,Box,"{'Coord': {'m00': 1.0, 'm01': 0.0, 'm02': 0.0, 'm03': 0.0, 'm10': 0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': 0.0, 'm21': -0.0, 'm22': 1.0, 'm23': 0.0, 'm30': 0.0, 'm31': 0.0, 'm32': 0.0, 'm33': 1.0}, 'Extent': {'x': 17.0, 'y': 16.0, 'z': 24.0}}",,,,,,,,,,,,CLIBMABLE_DIE(3),,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SensorReceiver,,|||||,2,,0,|||||,|Head|Neck0|Chest|Hip|Tail1,|Neck2|Neck1|Spine1|Tail1|Tail2,Sphere|Capsule|Capsule|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 5.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 4.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.5}",,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CameraAdjust,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0078_00_Shell_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SMASH(21),NONE(1996289920),FRONT(0),0.0,80.0,0.0,SKILL_GUARD(3),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),True,False,NONE(3),,0.0,0.0,,TarBreathFront,,,0,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 4.0}",,,,,,,,,,,,,,,,,,,
1,SMASH(21),NONE(1996289920),FRONT(0),0.0,80.0,0.0,SKILL_GUARD(3),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,['OWNER_CENTER(1461833728)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),True,False,NONE(3),,0.0,0.0,,TarBreathSweep,,,1,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 4.0}",,,,,,,,,,,,,,,,,,,
2,NORMAL(0),NONE(1996289920),OWNER_CENTER(1461833728),0.0,5.0,0.0,NORMAL(0),5.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),True,False,NONE(3),,0.0,0.0,,DripTar,,,2,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DripTarLanding,,,3,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
4,SMASH(21),NONE(1996289920),FRONT(0),0.0,40.0,0.0,SKILL_GUARD_ALL_RANGE(4),40.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0.0,40.0,FIRE(-241644512),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),False,False,NONE(3),,0.0,0.0,,TarLaserSweep,,,4,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}",,,,,,,,,,,,,,,,,,,
