RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat
96,PREY_CONST(15),NONE(1996289920),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,捕食攻撃,Predation,捕食攻撃,||||,37,,0,||||,R_Multi0_Leg4|R_Multi0_Leg6|R_Multi0_Leg8|R_Multi0_Leg11|R_Multi0_Leg13,R_Multi0_Leg5|R_Multi0_Leg7|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -0.5, 'y': -0.5, 'z': 0.0}, 'end': {'x': -0.5, 'y': -0.5, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': -0.5, 'y': -0.3, 'z': 0.0}, 'end': {'x': -0.3, 'y': -0.3, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': -0.3, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 1.5}",,,,,,,,,,,,,,,,,,
80,SMASH_SMALL(-1838723072),NONE(1996289920),CENTER(6),0.0,20.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】胴用アタリ,Ride_Body,【乗り】胴用ダメージ,||,38,,0,||,Belly9|Belly8|Belly4,Belly8|Belly6|Belly6,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}",,,,,,,,,,,,,,,,,,
81,SMASH_SMALL(-1838723072),NONE(1996289920),CENTER(6),0.0,6.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,14.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】胴用アタリ(炎纏い),Ride_Body_Fire,【乗り】胴用ダメージ(炎纏い),||,38,,0,||,Belly9|Belly8|Belly4,Belly8|Belly6|Belly6,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}",,,,,,,,,,,,,,,,,,
82,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,20.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_左前,Ride_L_Front,【乗り】頭用ダメージ,|||,39,,0,|||,L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg16,L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15|L_Multi0_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
83,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,10.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,10.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_左前(炎纏い),Ride_L_Front_Fire,【乗り】頭用ダメージ(炎纏い),|||,39,,0,|||,L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg16,L_Multi0_Leg11|L_Multi0_Leg13|L_Multi0_Leg15|L_Multi0_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
84,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,20.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_右前,Ride_R_Front,【乗り】頭用ダメージ,|||,40,,0,|||,R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg16,R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
85,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,10.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,10.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_右前(炎纏い),Ride_R_Front_Fire,【乗り】頭用ダメージ(炎纏い),|||,40,,0,|||,R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg16,R_Multi0_Leg11|R_Multi0_Leg13|R_Multi0_Leg15|R_Multi0_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
86,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,20.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_左横,Ride_L_Side,【乗り】頭用ダメージ,|||,41,,0,|||,L_Multi1_Leg9|L_Multi1_Leg11|L_Multi1_Leg13|L_Multi1_Leg16,L_Multi1_Leg11|L_Multi1_Leg13|L_Multi1_Leg15|L_Multi1_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
87,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,10.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,10.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_左横(炎纏い),Ride_L_Side_Fire,【乗り】頭用ダメージ(炎纏い),|||,41,,0,|||,L_Multi1_Leg9|L_Multi1_Leg11|L_Multi1_Leg13|L_Multi1_Leg16,L_Multi1_Leg11|L_Multi1_Leg13|L_Multi1_Leg15|L_Multi1_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
88,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,20.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_右横,Ride_R_Side,【乗り】頭用ダメージ,|||,42,,0,|||,R_Multi1_Leg9|R_Multi1_Leg11|R_Multi1_Leg13|R_Multi1_Leg16,R_Multi1_Leg11|R_Multi1_Leg13|R_Multi1_Leg15|R_Multi1_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
89,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,10.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,10.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_右横(炎纏い),Ride_R_Side_Fire,【乗り】頭用ダメージ(炎纏い),|||,42,,0,|||,R_Multi1_Leg9|R_Multi1_Leg11|R_Multi1_Leg13|R_Multi1_Leg16,R_Multi1_Leg11|R_Multi1_Leg13|R_Multi1_Leg15|R_Multi1_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
90,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,20.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_左後,Ride_L_Back,【乗り】頭用ダメージ,|||,43,,0,|||,L_Multi2_Leg9|L_Multi2_Leg11|L_Multi2_Leg13|L_Multi2_Leg16,L_Multi2_Leg11|L_Multi2_Leg13|L_Multi2_Leg15|L_Multi2_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
91,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,10.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,10.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_左後(炎纏い),Ride_L_Back_Fire,【乗り】頭用ダメージ(炎纏い),|||,43,,0,|||,L_Multi2_Leg9|L_Multi2_Leg11|L_Multi2_Leg13|L_Multi2_Leg16,L_Multi2_Leg11|L_Multi2_Leg13|L_Multi2_Leg15|L_Multi2_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
92,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,20.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_右後,Ride_R_Back,【乗り】頭用ダメージ,|||,44,,0,|||,R_Multi2_Leg9|R_Multi2_Leg11|R_Multi2_Leg13|R_Multi2_Leg16,R_Multi2_Leg11|R_Multi2_Leg13|R_Multi2_Leg15|R_Multi2_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
93,SMASH_SMALL(-1838723072),NONE(1996289920),COLLIDER_CENTER(-799903744),0.0,10.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,10.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,【乗り】頭用アタリ_右後(炎纏い),Ride_R_Back_Fire,【乗り】頭用ダメージ(炎纏い),|||,44,,0,|||,R_Multi2_Leg9|R_Multi2_Leg11|R_Multi2_Leg13|R_Multi2_Leg16,R_Multi2_Leg11|R_Multi2_Leg13|R_Multi2_Leg15|R_Multi2_Leg17,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,,,,,,,
