RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,ExEmote03AttackType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,CollabDamageUIType,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
1064,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,15.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_01(330801824),False,ラプトル近接降り攻撃2,,ラプトル近接降り攻撃2,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1063,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,15.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_01(330801824),False,ラプトル近接降り攻撃,,ラプトル近接降り攻撃1,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1067,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,13.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),4.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,2,False,0,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,2,True,True,0.4,0.4,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),True,INVALID(-361180672),False,ジャンプ貫通斬り,,ジャンプ貫通斬り,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1065,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_01(330801824),False,ラプトル近接降り攻撃3,,ラプトル近接降り攻撃3,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1066,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_01(330801824),False,ラプトル近接降り攻撃4,,ラプトル近接降り攻撃4,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1062,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_01(330801824),False,ラプトル近接追加攻撃,,ラプトル近接追加攻撃,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
203,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,INVALID(-361180672),False,EM乗りフィニッシュ攻撃多段1,,EM乗りフィニッシュ攻撃多段,,8,,0,持ち手付近,root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': -0.2}, 'radius': 0.6}",,,,
204,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,INVALID(-361180672),False,EM乗りフィニッシュ攻撃多段2,,EM乗りフィニッシュ攻撃多段,,8,,0,持ち手付近,root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': -0.2}, 'radius': 0.6}",,,,
1068,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,106.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,True,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),True,SLASH_06(-484845056),True,ステルス攻撃（空中）,,ステルス攻撃（空中）,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
700,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,2,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,TAIKEN_01(20862),False,狂化多段_溜め追加１,,狂化多段_溜め追加１,||,10,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 2.15, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.5}",,,,
701,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,2,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,TAIKEN_03(4721),False,狂化多段_溜め追加２,,狂化多段_溜め追加２,||,10,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 2.15, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.5}",,,,
702,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,2,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,TAIKEN_02(425),False,狂化多段_強溜め追加１,,狂化多段_強溜め追加１,||,10,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 2.15, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.5}",,,,
703,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,2,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,TAIKEN_04(24822),False,狂化多段_強溜め追加２,,狂化多段_強溜め追加２,||,10,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 2.15, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.5}",,,,
704,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,2,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,SLASH_02(-1266751488),False,狂化多段_真溜め追加１,,狂化多段_真溜め追加１,||,10,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 2.15, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.5}",,,,
705,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,2,True,True,0.3,0.3,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,a23ce1b9-3dd8-4df4-905e-787fedc045ac,True,NONE(7350),False,SLASH_02(-1266751488),False,狂化多段_真溜め追加２,,狂化多段_真溜め追加２,||,10,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 2.15, 'radius': 0.4}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.5}",,,,
1069,NORMAL(0),NONE(1996289920),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),True,INVALID(-361180672),False,空中貫通斬り多段,,空中貫通斬り多段,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1070,NORMAL(0),NONE(1996289920),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,0,False,False,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,1.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),True,INVALID(-361180672),False,空中貫通斬り傷検知,,空中貫通斬り傷検知,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
1071,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,15.0,NONE(0),NULL,0.0,0.0,False,False,True,2.0,1.0,1.0,1.0,False,False,True,True,False,False,2,False,0,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,3,True,True,0.4,0.4,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,INVALID(-361180672),False,空中貫通斬り,,空中貫通斬り,|||,2,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1072,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,15.0,NONE(0),NULL,0.0,0.0,False,False,True,2.0,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,3,True,True,0.4,0.4,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,INVALID(-361180672),False,空中貫通斬りLV1,,空中貫通斬りLV1,|||,2,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
