RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,ExEmote03AttackType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,CollabDamageUIType,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,PressLevel,Type,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType,IsHitMortarShell
2,SLINGER_COMMON(807935488),SLINGER_STRONG_SLASH(17695),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,強スリンガー：斬裂炸裂,,強スリンガー：斬裂炸裂,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,HIGH(2),NORMAL(18341792),
3,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,40.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),EXPLOSION(5),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,強スリンガー：爆弾炸裂,,強スリンガー：爆弾炸裂,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,HIGH(2),NORMAL(18341792),
4,SLINGER_COMMON(807935488),SLINGER_STRONG_PENETRATE(1466),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,UnknEnumVal(3),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'WpGunStrongPenetrate_MultiHitCurve.user.3': [1.0, 1.0, 1.0, 0.9875817308152843, 0.9557494565824012, 0.9305072072083971, 0.9227219485616072, 0.9010412776689183, 0.8777147399732391, 0.866189120861678, 0.8477801666666667, 0.8293712124716552, 0.8109622582766439, 0.7932349, 0.7757953266666666, 0.7583557533333333, 0.7419973108235294, 0.7303237685490196, 0.7186502262745098, 0.706976684, 0.6901296669934641, 0.6529867106535948, 0.6158437543137255, 0.5871559872000001, 0.5604194176, 0.533682848, 0.5069462784000001, 0.4802097088, 0.45347313920000004, 0.4267365696, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]}",False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,強スリンガー：貫通弾_サブ0,,強スリンガー：貫通弾,,28,,0,Body,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.15}",,,0.0,,HIGH(2),NORMAL(18341792),
5,SLINGER_COMMON(807935488),SLINGER_STRONG_PENETRATE(1466),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,UnknEnumVal(3),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'WpGunStrongPenetrate_MultiHitCurve.user.3': [1.0, 1.0, 1.0, 0.9875817308152843, 0.9557494565824012, 0.9305072072083971, 0.9227219485616072, 0.9010412776689183, 0.8777147399732391, 0.866189120861678, 0.8477801666666667, 0.8293712124716552, 0.8109622582766439, 0.7932349, 0.7757953266666666, 0.7583557533333333, 0.7419973108235294, 0.7303237685490196, 0.7186502262745098, 0.706976684, 0.6901296669934641, 0.6529867106535948, 0.6158437543137255, 0.5871559872000001, 0.5604194176, 0.533682848, 0.5069462784000001, 0.4802097088, 0.45347313920000004, 0.4267365696, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]}",False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,強スリンガー：貫通弾_サブ1,,強スリンガー：貫通弾,,28,,0,Body,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.15}",,,0.0,,HIGH(2),NORMAL(18341792),
6,SLINGER_COMMON(807935488),SLINGER_STRONG_PENETRATE(1466),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,UnknEnumVal(3),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'WpGunStrongPenetrate_MultiHitCurve.user.3': [1.0, 1.0, 1.0, 0.9875817308152843, 0.9557494565824012, 0.9305072072083971, 0.9227219485616072, 0.9010412776689183, 0.8777147399732391, 0.866189120861678, 0.8477801666666667, 0.8293712124716552, 0.8109622582766439, 0.7932349, 0.7757953266666666, 0.7583557533333333, 0.7419973108235294, 0.7303237685490196, 0.7186502262745098, 0.706976684, 0.6901296669934641, 0.6529867106535948, 0.6158437543137255, 0.5871559872000001, 0.5604194176, 0.533682848, 0.5069462784000001, 0.4802097088, 0.45347313920000004, 0.4267365696, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]}",False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,強スリンガー：貫通弾_サブ2,,強スリンガー：貫通弾,,28,,0,Body,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.15}",,,0.0,,HIGH(2),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Thorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：トゲ草,,スリンガー：トゲ藪,,1,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),MIDDLE(1),NORMAL(18341792),
1,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トゲ藪：コンスト中,,トゲ藪：コンスト中,,10,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.3}",,,,,,,True
3,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,トゲ藪：爆発,,トゲ藪：爆発,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),FORCE_DAMAGE_UI(23971),
2,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トゲ藪：コンスト中（弾当たる用）,,トゲ藪：コンスト中,,11,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),NONE(1996289920),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),WATER(2),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：水冷弾,,スリンガー：水冷弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0)|WATER_ELEMENT(1),HIGH(2),NORMAL(18341792),
1,SLINGER_COMMON(807935488),SLINGER_WATER(1187340416),FRONT(0),0.0,0.0,5.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),WATER(2),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,水冷弾：敵ヒット,,水冷弾：敵ヒット,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
2,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,水冷弾：地形着弾,,水冷弾着弾,,7,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}",,,0.0,,INVALID(-1),SLINGER_WATER_WASH(-1151820928),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Smoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,けむり玉,,けむり玉,,24,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",,SMOKE_HIDE(2),,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,けむり玉（Em用）,,けむり玉,,25,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",,SMOKE_HIDE(2),,,,,
2,NORMAL(0),CAPTURE_NET(-956543104),CENTER(6),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0.0,0.0,POISON(1990626048),False,20.0,True,0.0,0.0,USE_MULIT_HIT(1),60.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,毒けむり玉,,毒けむり玉,,23,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消臭玉,,消臭玉,,26,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}",,CLEAN_SMOKE(1),,,,,
4,NORMAL(0),CAPTURE_NET(-956543104),CENTER(6),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,20.0,True,0.0,0.0,NONE(0),60.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,捕獲用麻酔玉,,捕獲用麻酔玉,,23,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.0}",,,100.0,,INVALID(-1),NORMAL(18341792),
